name,stars,sell_price,mark_price,delivery_date
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /16GB/500 GB HDD/Windows 10 Pro), Black  ",not available,39381,80000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /8 GB/120 GB SSD/Windows 10 Pro), Black  ",1.0,30467,60000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /8 GB/2000 GB HDD/Windows 10 Pro), Black  ",1.0,36708,70000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /16GB/1000 GB HDD/Windows 10 Pro), Black  ",not available,40866,80000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /4 GB/2000 GB HDD/Windows 10 Pro), Black  ",not available,33738,60000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /4 GB/512 GB SSD/Windows 10 Pro), Black  ",not available,34332,70000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /4 GB/320 GB HDD/Windows 10 Pro), Black  ",3.4,30499,119000,"Wednesday, 29 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /16GB/120 GB SSD/Windows 10 Pro), Black  ",not available,39381,80000,"Saturday, 25 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /16GB/320 GB HDD/Windows 10 Pro), Black  ",not available,38490,75000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /4 GB/240 GB SSD/Windows 10 Pro), Black  ",not available,31560,65000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /16GB/240 GB SSD/Windows 10 Pro), Black  ",5.0,40470,80000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /4 GB/1000 GB HDD/Windows 10 Pro), Black  ",not available,31956,65000,"Saturday, 25 March"
"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /16GB/2000 GB HDD/Windows 10 Pro), Black  ",not available,42648,80000,"Saturday, 25 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/500 GB HDD/Windows 10 Pro), Black  ",not available,54890,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/500 GB HDD/Windows 10 Pro), Black  ",not available,47690,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/512 GB SSD/Windows 10 Pro), Black  ",not available,43490,59990,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/1000 GB HDD/Windows 10 Pro), Black  ",5.0,60290,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/512 GB SSD/Windows 10 Pro), Black  ",1.0,45890,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/320 GB HDD/Windows 10 Pro), Black  ",not available,46790,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/320 GB HDD/Windows 10 Pro), Black  ",not available,38690,109000,"Wednesday, 29 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN  ",4.1,53018,80290,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Onyx Grey/2.32Kg), 82S900R6IN  ",4.2,84113,111190,"Saturday, 25 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6""(39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg),82K10199IN  ",4.0,64990,93690,"Tomorrow, 23 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/180 GB SSD/Windows 10 Pro), Black  ",not available,44990,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/320 GB HDD/Windows 10 Pro), Black  ",not available,41390,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/1000 GB HDD/Windows 10 Pro), Black  ",not available,49490,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/2000 GB HDD/Windows 10 Pro), Black  ",not available,51290,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/512 GB SSD/Windows 10 Pro), Black  ",not available,40490,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/120 GB SSD/Windows 10 Pro), Black  ",not available,58490,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/2000 GB HDD/Windows 10 Pro), Black  ",not available,46990,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/120 GB SSD/Windows 10 Pro), Black  ",not available,43390,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/240 GB SSD/Windows 10 Pro), Black  ",not available,45490,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/180 GB SSD/Windows 10 Pro), Black  ",not available,38990,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/1000 GB HDD/Windows 10 Pro), Black  ",not available,48990,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/120 GB SSD/Windows 10 Pro), Black  ",not available,39590,109000,"Wednesday, 29 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/1000 GB HDD/Windows 10 Pro), Black  ",1.0,38890,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/2000 GB HDD/Windows 10 Pro), Black  ",not available,45890,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/500 GB HDD/Windows 10 Pro), Black  ",not available,33890,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/500 GB HDD/Windows 10 Pro), Black  ",not available,58490,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/180 GB SSD/Windows 10 Pro), Black  ",not available,59390,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/120 GB SSD/Windows 10 Pro), Black  ",not available,47690,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/180 GB SSD/Windows 10 Pro), Black  ",not available,43190,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/2000 GB HDD/Windows 10 Pro), Black  ",not available,68990,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/500 GB HDD/Windows 10 Pro), Black  ",3.0,36890,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/2000 GB HDD/Windows 10 Pro), Black  ",not available,40990,59990,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/500 GB HDD/Windows 10 Pro), Black  ",not available,42890,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/120 GB SSD/Windows 10 Pro), Black  ",not available,55390,119000,"Wednesday, 29 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN  ",4.1,53018,80290,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Onyx Grey/2.32Kg), 82S900R6IN  ",4.2,84113,111190,"Saturday, 25 March"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/240 GB SSD/Windows 10 Pro), Black  ",not available,39490,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/320 GB HDD/Windows 10 Pro), Black  ",not available,54190,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/240 GB SSD/Windows 10 Pro), Black  ",not available,45990,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/320 GB HDD/Windows 10 Pro), Black  ",not available,42190,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/120 GB SSD/Windows 10 Pro), Black  ",not available,42290,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/1000 GB HDD/Windows 10 Pro), Black  ",not available,35890,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/240 GB SSD/Windows 10 Pro), Black  ",not available,60290,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/2000 GB HDD/Windows 10 Pro), Black  ",1.0,43190,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/180 GB SSD/Windows 10 Pro), Black  ",not available,48590,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/1000 GB HDD/Windows 10 Pro), Black  ",not available,56890,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/240 GB SSD/Windows 10 Pro), Black  ",not available,36490,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/1000 GB HDD/Windows 10 Pro), Black  ",not available,41390,109000,"Wednesday, 29 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Shadow Black/2.25Kg),82K101EBIN  ",3.9,68990,105890,"Saturday, 25 March"
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/512 GB SSD/Windows 10 Pro), Black  ",not available,62090,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/240 GB SSD/Windows 10 Pro), Black  ",not available,49490,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/180 GB SSD/Windows 10 Pro), Black  ",not available,40490,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/500 GB HDD/Windows 10 Pro), Black  ",not available,39590,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/512 GB SSD/Windows 10 Pro), Black  ",not available,61490,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/512 GB SSD/Windows 10 Pro), Black  ",not available,43190,109000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/120 GB SSD/Windows 10 Pro), Black  ",not available,34390,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/1000 GB HDD/Windows 10 Pro), Black  ",not available,44890,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/320 GB HDD/Windows 10 Pro), Black  ",not available,36190,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/180 GB SSD/Windows 10 Pro), Black  ",not available,56990,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/180 GB SSD/Windows 10 Pro), Black  ",not available,35990,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/2000 GB HDD/Windows 10 Pro), Black  ",not available,58990,119000,"Wednesday, 29 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN  ",4.1,53018,80290,"Tomorrow, 23 March"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN  ",4.1,59990,97490,"Tomorrow, 23 March"
Acer Aspire Vero Green Thin and Light Laptop Intel Core i5 11th Gen ( Windows 11 Home/MS Office/8 GB/512 GB SSD/ Fingerprint Reader/ Backlit KB) AV15-51 with 39.6 cm (15.6 inch) with FHD IPS Display  ,4.1,49390,62999,"Tomorrow, 23 March"
"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ",not available,109166,117990,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K10198IN  ",4.1,55103,82490,"Tomorrow, 23 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Shadow Black/2.25Kg),82K101EBIN  ",3.9,68990,105890,"Saturday, 25 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /8 GB/120 GB SSD/Windows 10 Pro), Black  ",not available,37390,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/240 GB SSD/Windows 10 Pro), Black  ",not available,57490,119000,"Wednesday, 29 March"
"(Renewed) HP Intel 6th Gen Core i5 6200U 12-Inch (30.48 cms) 1920 X 1080 Laptop (4 GB/240 GB/Windows/Intel HD Graphics/Black/1.5 Kg), 840g3i5  ",1.0,38999,250000,"Saturday, 25 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/2000 GB HDD/Windows 10 Pro), Black  ",not available,37990,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /16 GB/512 GB SSD/Windows 10 Pro), Black  ",not available,49490,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Touch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/320 GB HDD/Windows 10 Pro), Black  ",not available,33190,119000,"Wednesday, 29 March"
"(Renewed) HP 820G3 Elitebook 12 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /32 GB/320 GB HDD/Windows 10 Pro), Black  ",not available,57590,109000,"Wednesday, 29 March"
"Newest HP Envy x360 15t Touch Quad Core with Stylus Pen, Intel i7, FHD IPS Micro-Edge WLED, HP Warranty, Windows 10, Bang & Olufsen 15.6"" Convertible 2-in-1 Laptop PC (16GB DDR4, 1TB PCIe NVMe SSD)  ",3.7,145000,199199,"Friday, 24 March"
"Microsoft Surface AMD Ryzen 5 3580U 15 inches Laptop 3 128GB (Touch Screen, Windows 10, 8GB RAM, Radeon Vega 9 Graphics, Wi-Fi) Platinum, 1.54 kg  ",4.1,80000,245000,"Sunday, 26 March"
"(Renewed) Dell E5450 Latitude 14 Inch Laptop (5th Gen Intel Core i5 - 5300u /4 GB/512 GB SSD/Windows 10 Pro), Black  ",not available,33790,59990,"Wednesday, 29 March"
"(Renewed) Dell E5450 Latitude 14 Inch Laptop (5th Gen Intel Core i5 - 5300u /8 GB/120 GB SSD/Windows 10 Pro), Black  ",4.0,30690,99990,"Wednesday, 29 March"
"(Renewed) Dell E5450 Latitude 14 Inch Laptop (5th Gen Intel Core i5 - 5300u /16 GB/512 GB SSD/Windows 10 Pro), Black  ",not available,31516,80000,"Saturday, 25 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/3months Game Pass/Onyx Grey/2.32Kg), 82S900R6IN  ",4.2,84113,111190,"Saturday, 25 March"
Acer Swift 3 SF314-512 Intel EVO Thin & Light Laptop (12th Gen Intel Core i5-1240P processor/16GB/512GB/Windows 11/MS Office/1.2kg/Backlit Keyboard/Fingerprint Reader/14 Full IPS Display)  ,4.1,69700,100000,Data not available
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN  ",4.2,59990,97890,"Tomorrow, 23 March"
"(Renewed) Dell E5450 Latitude 14 Inch Laptop (5th Gen Intel Core i5 - 5300u /4 GB/256 GB SSD/Windows 10 Pro), Black  ",not available,29690,59990,"Wednesday, 29 March"
"(Renewed) Dell E5450 Latitude 14 Inch Laptop (5th Gen Intel Core i5 - 5300u /8 GB/256 GB SSD/Windows 10 Pro), Black  ",not available,22362,60000,"Saturday, 25 March"
"(Renewed) Dell E5450 Latitude 14 Inch Laptop (5th Gen Intel Core i5 - 5300u /16 GB/120 GB SSD/Windows 10 Pro), Black  ",not available,36690,99990,"Wednesday, 29 March"
"(Renewed) Dell 3440 Latitude 14 Inch Screen Laptop (4th Gen Intel Core i3 - 4010U /16 GB/2000 GB HDD/Widnows 10 Pro), Black)  ",not available,37190,89990,"Wednesday, 29 March"
"(Renewed) HP 840G2 Elitebook 14 Inch Screen Laptop (4th Gen Intel Core i5 - 5300u /8 GB/512 GB SSD/Widnows 10 Pro, (Black-Grey)  ",2.9,26519,90000,"Saturday, 25 March"
"(Renewed) HP 840G2 Elitebook 14 Inch Screen Laptop (4th Gen Intel Core i5 - 5300u /8 GB/240 GB SSD/Widnows 10 Pro, (Black-Grey)  ",not available,23113,85000,"Saturday, 25 March"
"(Renewed) HP 840G2 Elitebook 14 Inch Screen Laptop (4th Gen Intel Core i5 - 5300u /4 GB/500 GB HDD/Widnows 10 Pro, (Black-Grey)  ",2.5,20154,60000,"Saturday, 25 March"
"(Renewed) HP Windows 840G2 Elitebook 14 inches Screen Laptop 4th Gen Intel Core i5 - 5300u /4 GB/512 GB SSD/Windows 10 Pro, Black-Grey  ",5.0,20189,80000,"Saturday, 25 March"
"(Renewed) HP 840G2 Elitebook 14 Inch Screen Laptop (4th Gen Intel Core i5 - 5300u /4 GB/1000 GB HDD/Widnows 10 Pro, (Black-Grey)  ",3.4,25341,70000,"Saturday, 25 March"
"(Renewed) HP 840G2 Elitebook 14 Inch Screen Laptop (4th Gen Intel Core i5 - 5300u /16 GB/320 GB HDD/Widnows 10 Pro, (Black-Grey)  ",not available,27509,90000,"Saturday, 25 March"
